0.494315,0.749776,1.000000,0.021587,-0.013616,0.000000
0.494748,0.749506,1.000000,0.021635,-0.013480,0.000000
0.495181,0.749239,1.000000,0.021685,-0.013329,0.000000
0.495616,0.748976,1.000000,0.021737,-0.013165,0.000000
0.496052,0.748716,1.000000,0.021791,-0.012987,0.000000
0.496489,0.748460,1.000000,0.021846,-0.012797,0.000000
0.496927,0.748208,1.000000,0.021903,-0.012596,0.000000
0.497366,0.747961,1.000000,0.021961,-0.012384,0.000000
0.497806,0.747717,1.000000,0.022021,-0.012163,0.000000
0.498248,0.747479,1.000000,0.022081,-0.011933,0.000000
0.498691,0.747245,1.000000,0.022142,-0.011695,0.000000
0.499135,0.747016,1.000000,0.022204,-0.011449,0.000000
0.499580,0.746792,1.000000,0.022267,-0.011198,0.000000
0.500027,0.746573,1.000000,0.022329,-0.010941,0.000000
0.500475,0.746360,1.000000,0.022392,-0.010679,0.000000
0.500924,0.746151,1.000000,0.022455,-0.010413,0.000000
0.501374,0.745948,1.000000,0.022518,-0.010144,0.000000
0.501826,0.745751,1.000000,0.022580,-0.009872,0.000000
0.502279,0.745559,1.000000,0.022642,-0.009599,0.000000
0.502733,0.745373,1.000000,0.022703,-0.009324,0.000000
0.503188,0.745192,1.000000,0.022764,-0.009049,0.000000
0.503644,0.745016,1.000000,0.022824,-0.008774,0.000000
0.504102,0.744846,1.000000,0.022882,-0.008500,0.000000
0.504561,0.744682,1.000000,0.022939,-0.008227,0.000000
0.505021,0.744522,1.000000,0.022995,-0.007956,0.000000
0.505482,0.744369,1.000000,0.023050,-0.007688,0.000000
0.505944,0.744220,1.000000,0.023102,-0.007423,0.000000
0.506407,0.744077,1.000000,0.023153,-0.007161,0.000000
0.506871,0.743939,1.000000,0.023202,-0.006904,0.000000
0.507336,0.743806,1.000000,0.023249,-0.006651,0.000000
0.507802,0.743678,1.000000,0.023294,-0.006403,0.000000
0.508269,0.743555,1.000000,0.023337,-0.006160,0.000000
0.508736,0.743436,1.000000,0.023377,-0.005924,0.000000
0.509204,0.743322,1.000000,0.023415,-0.005693,0.000000
0.509673,0.743213,1.000000,0.023451,-0.005469,0.000000
0.510143,0.743108,1.000000,0.023484,-0.005252,0.000000
0.510613,0.743007,1.000000,0.023514,-0.005042,0.000000
0.511084,0.742910,1.000000,0.023541,-0.004839,0.000000
0.511556,0.742817,1.000000,0.023565,-0.004644,0.000000
0.512027,0.742728,1.000000,0.023587,-0.004456,0.000000
0.512499,0.742643,1.000000,0.023605,-0.004277,0.000000
0.512972,0.742561,1.000000,0.023621,-0.004106,0.000000
0.513444,0.742482,1.000000,0.023633,-0.003943,0.000000
0.513917,0.742406,1.000000,0.023642,-0.003789,0.000000
0.514390,0.742333,1.000000,0.023648,-0.003644,0.000000
0.514863,0.742263,1.000000,0.023650,-0.003507,0.000000
