0.338245,0.090891,1.000000,0.034080,0.001302,0.000000
0.338924,0.090917,1.000000,0.033937,0.001266,0.000000
0.339599,0.090942,1.000000,0.033787,0.001239,0.000000
0.340272,0.090966,1.000000,0.033632,0.001220,0.000000
0.340941,0.090990,1.000000,0.033471,0.001209,0.000000
0.341608,0.091014,1.000000,0.033304,0.001207,0.000000
0.342270,0.091039,1.000000,0.033132,0.001211,0.000000
0.342929,0.091063,1.000000,0.032956,0.001223,0.000000
0.343585,0.091088,1.000000,0.032774,0.001242,0.000000
0.344237,0.091113,1.000000,0.032589,0.001268,0.000000
0.344885,0.091139,1.000000,0.032399,0.001300,0.000000
0.345529,0.091166,1.000000,0.032205,0.001339,0.000000
0.346169,0.091194,1.000000,0.032008,0.001383,0.000000
0.346805,0.091222,1.000000,0.031807,0.001433,0.000000
0.347437,0.091252,1.000000,0.031604,0.001488,0.000000
0.348065,0.091283,1.000000,0.031397,0.001548,0.000000
0.348689,0.091315,1.000000,0.031188,0.001613,0.000000
0.349308,0.091349,1.000000,0.030976,0.001683,0.000000
0.349924,0.091384,1.000000,0.030763,0.001756,0.000000
0.350534,0.091421,1.000000,0.030547,0.001834,0.000000
0.351141,0.091459,1.000000,0.030330,0.001916,0.000000
0.351743,0.091499,1.000000,0.030111,0.002001,0.000000
0.352341,0.091541,1.000000,0.029891,0.002089,0.000000
0.352935,0.091584,1.000000,0.029670,0.002180,0.000000
0.353523,0.091630,1.000000,0.029449,0.002273,0.000000
0.354108,0.091677,1.000000,0.029226,0.002370,0.000000
0.354688,0.091727,1.000000,0.029004,0.002468,0.000000
0.355264,0.091778,1.000000,0.028781,0.002569,0.000000
0.355835,0.091831,1.000000,0.028558,0.002671,0.000000
0.356402,0.091887,1.000000,0.028336,0.002775,0.000000
0.356964,0.091945,1.000000,0.028113,0.002880,0.000000
0.357522,0.092004,1.000000,0.027892,0.002986,0.000000
0.358075,0.092066,1.000000,0.027671,0.003093,0.000000
0.358624,0.092130,1.000000,0.027451,0.003202,0.000000
0.359169,0.092196,1.000000,0.027231,0.003310,0.000000
0.359709,0.092265,1.000000,0.027013,0.003419,0.000000
0.360245,0.092335,1.000000,0.026797,0.003529,0.000000
0.360777,0.092408,1.000000,0.026581,0.003638,0.000000
0.361304,0.092483,1.000000,0.026368,0.003747,0.000000
0.361827,0.092560,1.000000,0.026155,0.003856,0.000000
0.362346,0.092639,1.000000,0.025945,0.003965,0.000000
0.362861,0.092721,1.000000,0.025737,0.004073,0.000000
0.363371,0.092805,1.000000,0.025530,0.004181,0.000000
0.363878,0.092890,1.000000,0.025326,0.004288,0.000000
0.364380,0.092978,1.000000,0.025123,0.004394,0.000000
0.364879,0.093068,1.000000,0.024923,0.004499,0.000000
0.365373,0.093160,1.000000,0.024726,0.004603,0.000000
0.365864,0.093254,1.000000,0.024530,0.004705,0.000000
0.366351,0.093350,1.000000,0.024337,0.004807,0.000000
0.366833,0.093449,1.000000,0.024146,0.004907,0.000000
0.367313,0.093549,1.000000,0.023958,0.005006,0.000000
0.367788,0.093651,1.000000,0.023773,0.005103,0.000000
0.368260,0.093755,1.000000,0.023590,0.005198,0.000000
0.368728,0.093861,1.000000,0.023410,0.005292,0.000000
0.369193,0.093968,1.000000,0.023232,0.005385,0.000000
0.369654,0.094078,1.000000,0.023057,0.005475,0.000000
0.370112,0.094189,1.000000,0.022885,0.005564,0.000000
0.370566,0.094302,1.000000,0.022716,0.005651,0.000000
0.371017,0.094417,1.000000,0.022549,0.005736,0.000000
0.371465,0.094533,1.000000,0.022385,0.005819,0.000000
0.371909,0.094651,1.000000,0.022223,0.005901,0.000000
0.372350,0.094771,1.000000,0.022065,0.005980,0.000000
0.372789,0.094892,1.000000,0.021909,0.006058,0.000000
0.373224,0.095015,1.000000,0.021755,0.006133,0.000000
0.373656,0.095139,1.000000,0.021605,0.006207,0.000000
0.374085,0.095264,1.000000,0.021457,0.006278,0.000000
0.374511,0.095391,1.000000,0.021311,0.006348,0.000000
0.374934,0.095520,1.000000,0.021169,0.006416,0.000000
0.375355,0.095649,1.000000,0.021028,0.006482,0.000000
0.375773,0.095780,1.000000,0.020891,0.006545,0.000000
0.376188,0.095912,1.000000,0.020756,0.006607,0.000000
0.376600,0.096046,1.000000,0.020623,0.006667,0.000000
0.377010,0.096180,1.000000,0.020493,0.006726,0.000000
0.377418,0.096316,1.000000,0.020365,0.006782,0.000000
0.377822,0.096452,1.000000,0.020239,0.006836,0.000000
0.378225,0.096590,1.000000,0.020116,0.006889,0.000000
0.378625,0.096729,1.000000,0.019995,0.006940,0.000000
0.379022,0.096869,1.000000,0.019876,0.006989,0.000000
0.379417,0.097010,1.000000,0.019759,0.007037,0.000000
0.379810,0.097151,1.000000,0.019645,0.007082,0.000000
0.380201,0.097294,1.000000,0.019532,0.007126,0.000000
0.380589,0.097437,1.000000,0.019421,0.007169,0.000000
0.380975,0.097581,1.000000,0.019313,0.007210,0.000000
0.381360,0.097726,1.000000,0.019206,0.007249,0.000000
0.381742,0.097872,1.000000,0.019101,0.007287,0.000000
0.382122,0.098019,1.000000,0.018998,0.007323,0.000000
0.382500,0.098166,1.000000,0.018897,0.007358,0.000000
0.382875,0.098314,1.000000,0.018797,0.007392,0.000000
0.383249,0.098462,1.000000,0.018699,0.007424,0.000000
0.383621,0.098611,1.000000,0.018602,0.007455,0.000000
0.383992,0.098761,1.000000,0.018507,0.007485,0.000000
0.384360,0.098911,1.000000,0.018413,0.007513,0.000000
0.384726,0.099062,1.000000,0.018321,0.007540,0.000000
0.385091,0.099213,1.000000,0.018230,0.007566,0.000000
0.385454,0.099365,1.000000,0.018141,0.007591,0.000000
0.385815,0.099517,1.000000,0.018052,0.007615,0.000000
0.386174,0.099670,1.000000,0.017965,0.007638,0.000000
0.386532,0.099823,1.000000,0.017879,0.007660,0.000000
0.386888,0.099977,1.000000,0.017794,0.007681,0.000000
0.387242,0.100131,1.000000,0.017710,0.007701,0.000000
